flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,position_packet,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-328,KE0BMV-11,2022-07-30 07:40:41.891,2022-07-30 07:40:23.000,7384.0,2250.64,1262.5,98.0,ascending,True,/134023h3917.02N/10329.53WO074/000/A=007384 07.9V 109F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,N2XGL-12:/134023h3917.02N/10329.53WO074/000/A=007384 07.9V 109F HDOP00.8 SATS10 EOSS Balloon Beacon",74.0,0.0,0.0,39.2836666667,-103.4921666667,0.42,0.68,,,,,,,,4.167e-05,5.556e-05,21.04166667,6.41333333,high Re,-0.109375,13.241064,0.101625,10.956068,0.186584,0.711989,-1.130858,21.51546,-0.033347,4.035855,0.030975,3.339486,0.056875,0.711929,-1.130936,6.558016,
EOSS-328,KE0BMV-11,2022-07-30 07:41:07.077,2022-07-30 07:40:25.000,7411.0,2258.87,810.0,100.0,ascending,True,/134025h3917.02N/10329.53WO074/000/A=007411 08.0V 116F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,N6BA-9:/134025h3917.02N/10329.53WO074/000/A=007411 08.0V 116F HDOP00.8 SATS10 EOSS Balloon Beacon",74.0,0.0,0.0,39.2836666667,-103.4921666667,0.42,0.68,,,,,,,,0.0,0.0,13.5,4.115,high Re,-3.770833,13.269835,-0.382432,10.248827,1.379975,0.022458,-2.455408,21.632692,-1.149167,4.044649,-0.116543,3.123914,0.420553,0.02252,-2.455396,6.593751,
EOSS-328,KC0D-15,2022-07-30 07:40:46.693,2022-07-30 07:40:45.000,7856.0,2394.51,1292.0,120.0,ascending,True,/134045h3917.01N/10329.50WO132/012/A=007856 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134045h3917.01N/10329.50WO132/012/A=007856 EOSS BALLOON",132.0,14.0,22.5,39.2835,-103.4916666667,0.42,0.68,,,,,,,,2.222e-05,-5.56e-06,21.53333333,6.56333333,high Re,0.267778,14.096185,-0.310186,10.009798,1.308918,0.742987,0.441559,23.12376,0.081611,4.296517,-0.094526,3.051049,0.398897,0.742963,0.44156,7.048255,
EOSS-328,KC0D-15,2022-07-30 07:40:49.412,2022-07-30 07:40:49.412,0.0,0.0,,,,False,>134045 Lk=3Diff/12 Itemp=89F bAlt=7371Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:>134045 Lk=3Diff/12 Itemp=89F bAlt=7371Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KC0D-15,2022-07-30 07:41:16.648,2022-07-30 07:41:15.000,8527.0,2599.03,1342.0,150.0,ascending,True,/134115h3916.96N/10329.43WO166/007/A=008527 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134115h3916.96N/10329.43WO166/007/A=008527 EOSS BALLOON",166.0,8.0,12.9,39.2826666667,-103.4905,0.41,0.66,,,,,,,,3.889e-05,-2.778e-05,22.36666667,6.81733333,high Re,0.027778,14.848047,-0.27639,9.818081,1.238679,0.765793,0.245558,24.169679,0.008467,4.525682,-0.084227,2.992607,0.377492,0.765771,0.245552,7.367054,
EOSS-328,KE0BMV-11,2022-07-30 07:41:36.000,2022-07-30 07:41:31.000,8923.0,2719.73,1374.5,166.0,ascending,True,/134131h3916.92N/10329.40WO134/008/A=008923 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134131h3916.92N/10329.40WO134/008/A=008923 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon",134.0,9.0,14.5,39.282,-103.49,0.4,0.64,,,,,,,,3.283e-05,-2.525e-05,22.90909091,6.98272727,high Re,0.008219,15.5198,-0.250516,9.646066,1.178243,0.766042,0.219594,24.335571,0.002506,4.730436,-0.076342,2.940175,0.359074,0.76604,0.219587,7.417617,
EOSS-328,KC0D-15,2022-07-30 07:41:46.706,2022-07-30 07:41:45.000,9215.0,2808.73,1376.0,180.0,ascending,True,/134145h3916.90N/10329.36WO090/009/A=009215 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134145h3916.90N/10329.36WO090/009/A=009215 EOSS BALLOON",90.0,10.0,16.1,39.2816666667,-103.4893333333,0.41,0.66,,,,,,,,3.889e-05,-3.333e-05,22.93333333,6.99,high Re,0.000808,16.090072,-0.229573,9.461524,1.125751,0.723273,0.204646,24.318945,0.000242,4.904249,-0.06996,2.883918,0.343076,0.723235,0.204625,7.412549,
EOSS-328,KC0D-15,2022-07-30 07:41:49.524,2022-07-30 07:41:49.524,0.0,0.0,,,,False,>134145 Lk=3Diff/12 Itemp=89F bAlt=8649Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:>134145 Lk=3Diff/12 Itemp=89F bAlt=8649Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KE0BMV-11,2022-07-30 07:42:06.083,2022-07-30 07:41:55.000,9490.0,2892.55,1417.5,190.0,ascending,True,/134155h3916.87N/10329.32WO151/012/A=009490 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,N2XGL-12:/134155h3916.87N/10329.32WO151/012/A=009490 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon",151.0,14.0,22.5,39.2811666667,-103.4886666667,0.42,0.68,,,,,,,,5.556e-05,-3.472e-05,23.625,7.20083333,high Re,0.028819,16.628281,-0.209696,9.310726,1.080204,0.751469,0.220806,24.22806,0.008785,5.068291,-0.063903,2.837949,0.329196,0.751438,0.220805,7.384846,
EOSS-328,KE0BMV-11,2022-07-30 07:42:31.324,2022-07-30 07:41:57.000,9537.0,2906.88,1410.0,192.0,ascending,True,/134157h3916.86N/10329.32WO125/009/A=009537 07.8V 116F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134157h3916.86N/10329.32WO125/009/A=009537 07.8V 116F HDOP00.8 SATS10 EOSS Balloon Beacon",125.0,10.0,16.1,39.281,-103.4886666667,0.41,0.67,,,,,,,,0.0,-8.333e-05,23.5,7.165,high Re,-0.0625,17.086396,-0.199182,9.145793,1.038572,0.701263,0.131606,24.206946,-0.017917,5.208071,-0.060618,2.787786,0.31652,0.701965,0.134908,7.378408,
EOSS-328,KC0D-15,2022-07-30 07:42:16.672,2022-07-30 07:42:15.000,9926.0,3025.44,1422.0,210.0,ascending,True,/134215h3916.84N/10329.23WO118/014/A=009926 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:/134215h3916.84N/10329.23WO118/014/A=009926 EOSS BALLOON",118.0,16.0,25.7,39.2806666667,-103.4871666667,0.48,0.77,,,,,,,,7.222e-05,-3.333e-05,23.7,7.22366667,high Re,0.006667,17.499746,-0.185459,8.989043,1.002203,0.689757,0.191704,23.988573,0.001956,5.334046,-0.056446,2.73999,0.305434,0.689645,0.19121,7.311848,
EOSS-328,KE0BMV-11,2022-07-30 07:43:00.085,2022-07-30 07:42:38.000,10500.0,3200.4,1409.3,233.0,ascending,True,/134238h3916.79N/10329.15WO138/016/A=010500 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134238h3916.79N/10329.15WO138/016/A=010500 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon",138.0,18.0,29.0,39.2798333333,-103.4858333333,0.53,0.85,,,,,,,,6.911e-05,-2.846e-05,23.48780488,7.15902439,high Re,-0.005175,17.851985,-0.174191,8.823942,0.969269,0.638696,0.174375,23.59429,-0.001577,5.441398,-0.053017,2.689654,0.295396,0.638605,0.174139,7.191661,
EOSS-328,KC0D-15,2022-07-30 07:42:46.650,2022-07-30 07:42:45.000,10634.0,3241.24,1416.0,240.0,ascending,True,/134245h3916.79N/10329.13WO096/021/A=010634 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134245h3916.79N/10329.13WO096/021/A=010634 EOSS BALLOON",96.0,24.0,38.6,39.2798333333,-103.4855,0.55,0.88,,,,,,,,5.556e-05,-2.778e-05,23.6,7.19333333,high Re,0.00374,18.171319,-0.163725,8.667028,0.939482,0.62636,0.178252,23.500399,0.001144,5.538727,-0.049831,2.64182,0.286317,0.626313,0.178037,7.163043,
EOSS-328,KC0D-15,2022-07-30 07:42:49.410,2022-07-30 07:42:49.410,0.0,0.0,,,,False,>134245 Lk=3Diff/12 Itemp=89F bAlt=9971Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:>134245 Lk=3Diff/12 Itemp=89F bAlt=9971Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KC0D-15,2022-07-30 07:43:16.662,2022-07-30 07:43:15.000,11328.0,3452.77,1388.0,270.0,ascending,True,/134315h3916.73N/10329.06WO180/012/A=011328 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:/134315h3916.73N/10329.06WO180/012/A=011328 EOSS BALLOON",180.0,14.0,22.5,39.2788333333,-103.4843333333,0.6,0.96,,,,,,,,3.889e-05,-3.333e-05,23.13333333,7.051,high Re,-0.015556,18.432478,-0.155493,8.499415,0.9121,0.55308,0.153423,23.058525,-0.004744,5.618321,-0.047326,2.590723,0.277972,0.553004,0.153188,7.028352,
EOSS-328,KE0BMV-11,2022-07-30 07:43:30.204,2022-07-30 07:43:25.000,11591.0,3532.94,1392.8,280.0,ascending,True,/134325h3916.71N/10329.05WO139/013/A=011591 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134325h3916.71N/10329.05WO139/013/A=011591 07.9V 110F HDOP00.8 SATS10 EOSS Balloon Beacon",139.0,15.0,24.1,39.2785,-103.4841666667,0.61,0.98,,,,,,,,3.546e-05,-2.837e-05,23.21276596,7.07531915,high Re,0.00169,18.671492,-0.14722,8.341493,0.887135,0.54442,0.167855,22.922836,0.000517,5.691171,-0.044808,2.542584,0.270363,0.544386,0.167645,6.986986,
EOSS-328,KE0BMV-11,2022-07-30 07:43:55.275,2022-07-30 07:43:28.000,11663.0,3554.88,1440.0,283.0,ascending,True,/134328h3916.70N/10329.04WO161/013/A=011663 07.9V 117F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134328h3916.70N/10329.04WO161/013/A=011663 07.9V 117F HDOP00.8 SATS10 EOSS Balloon Beacon",161.0,15.0,24.1,39.2783333333,-103.484,0.61,0.99,,,,,,,,5.556e-05,-5.556e-05,24.0,7.31333333,high Re,0.262411,18.925231,-0.126739,8.21301,0.868319,0.617894,0.448165,22.889502,0.079338,5.768416,-0.038601,2.503358,0.264612,0.617138,0.445705,6.976827,
EOSS-328,KC0D-15,2022-07-30 07:43:46.733,2022-07-30 07:43:45.000,12035.0,3668.27,1414.0,300.0,ascending,True,/134345h3916.66N/10329.03WO129/019/A=012035 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:/134345h3916.66N/10329.03WO129/019/A=012035 EOSS BALLOON",129.0,22.0,35.4,39.2776666667,-103.4838333333,0.62,1.01,,,,,,,,1.667e-05,-3.889e-05,23.56666667,7.18333333,high Re,-0.014444,19.136205,-0.121391,8.075932,0.846687,0.548601,0.126312,22.745363,-0.004333,5.832731,-0.036969,2.461581,0.25802,0.548673,0.126486,6.932887,
EOSS-328,KC0D-15,2022-07-30 07:43:49.439,2022-07-30 07:43:49.439,0.0,0.0,,,,False,>134345 Lk=3Diff/12 Itemp=89F bAlt=11285Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:>134345 Lk=3Diff/12 Itemp=89F bAlt=11285Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KE0BMV-11,2022-07-30 07:44:24.266,2022-07-30 07:44:09.000,12640.0,3852.67,1429.8,324.0,ascending,True,/134409h3916.59N/10329.04WO166/008/A=012640 07.9V 112F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134409h3916.59N/10329.04WO166/008/A=012640 07.9V 112F HDOP00.8 SATS10 EOSS Balloon Beacon",166.0,9.0,14.5,39.2765,-103.484,0.63,1.01,,,,,,,,0.0,-4.472e-05,23.82926829,7.26317073,high Re,0.006405,19.340251,-0.115582,7.950705,0.826731,0.564606,0.147553,22.615698,0.001947,5.894924,-0.0352,2.42341,0.251939,0.564596,0.147444,6.893356,
EOSS-328,KC0D-15,2022-07-30 07:44:16.674,2022-07-30 07:44:15.000,12727.0,3879.19,1384.0,330.0,ascending,True,/134415h3916.57N/10329.06WO239/008/A=012727 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:/134415h3916.57N/10329.06WO239/008/A=012727 EOSS BALLOON",239.0,9.0,14.5,39.2761666667,-103.4843333333,0.61,0.99,,,,,,,,-1.667e-05,-5e-05,23.06666667,7.03066667,high Re,-0.02542,19.495518,-0.111662,7.813058,0.807942,0.457074,0.106743,22.607694,-0.00775,5.942246,-0.034007,2.381453,0.246213,0.457041,0.106643,6.890915,
EOSS-328,KE0BMV-11,2022-07-30 07:44:54.179,2022-07-30 07:44:32.000,13159.0,4010.86,1353.9,347.0,ascending,True,/134432h3916.52N/10329.09WO218/016/A=013159 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134432h3916.52N/10329.09WO218/016/A=013159 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon",218.0,18.0,29.0,39.2753333333,-103.4848333333,0.6,0.97,,,,,,,,-3.623e-05,-5.072e-05,22.56521739,6.87782609,high Re,-0.021802,19.618306,-0.107918,7.673154,0.790396,0.384055,0.108953,22.605566,-0.006645,5.97967,-0.032867,2.338809,0.240866,0.384023,0.108866,6.890258,
EOSS-328,KE0BMV-11,2022-07-30 07:45:19.432,2022-07-30 07:44:34.000,13208.0,4025.8,1470.0,349.0,ascending,True,/134434h3916.51N/10329.09WO231/014/A=013208 07.8V 117F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134434h3916.51N/10329.09WO231/014/A=013208 07.8V 117F HDOP00.8 SATS10 EOSS Balloon Beacon",231.0,16.0,25.7,39.2751666667,-103.4848333333,0.61,0.98,,,,,,,,0.0,-8.333e-05,24.5,7.47,high Re,0.967391,19.806064,-0.064906,7.578838,0.803086,0.619348,1.285413,22.609111,0.296087,6.03699,-0.019708,2.31012,0.2448,0.620318,1.290012,6.891338,
EOSS-328,KC0D-15,2022-07-30 07:44:46.654,2022-07-30 07:44:45.000,13414.0,4088.59,1374.0,360.0,ascending,True,/134445h3916.47N/10329.13WO248/020/A=013414 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134445h3916.47N/10329.13WO248/020/A=013414 EOSS BALLOON",248.0,23.0,37.0,39.2745,-103.4855,0.59,0.95,,,,,,,,-3.889e-05,-5.556e-05,22.9,6.98,high Re,-0.053333,19.920654,-0.064461,7.455477,0.786864,0.399618,0.014142,22.631917,-0.016333,6.071916,-0.019579,2.272517,0.239855,0.399594,0.013533,6.898286,
EOSS-328,KC0D-15,2022-07-30 07:44:49.565,2022-07-30 07:44:49.565,0.0,0.0,,,,False,>134445 Lk=3Diff/11 Itemp=89F bAlt=12576Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W9CN-9:>134445 Lk=3Diff/11 Itemp=89F bAlt=12576Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KC0D-15,2022-07-30 07:45:16.600,2022-07-30 07:45:15.000,14105.0,4299.2,1382.0,390.0,ascending,True,/134515h3916.38N/10329.19WO187/017/A=014105 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134515h3916.38N/10329.19WO187/017/A=014105 EOSS BALLOON",187.0,20.0,32.2,39.273,-103.4865,0.6,0.96,,,,,,,,-3.333e-05,-5e-05,23.03333333,7.02033333,high Re,0.004444,20.031821,-0.061909,7.33972,0.771697,0.408941,0.085983,22.791203,0.001344,6.105788,-0.018804,2.237227,0.235232,0.408785,0.085652,6.946821,
EOSS-328,KE0BMV-11,2022-07-30 07:45:48.274,2022-07-30 07:45:39.000,14682.0,4475.07,1360.6,414.0,ascending,True,/134539h3916.31N/10329.23WO204/007/A=014682 07.9V 112F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,N2XGL-12:/134539h3916.31N/10329.23WO204/007/A=014682 07.9V 112F HDOP00.8 SATS10 EOSS Balloon Beacon",204.0,8.0,12.9,39.2718333333,-103.4871666667,0.62,1.0,,,,,,,,-3.59e-05,-5.128e-05,22.67692308,6.91184615,high Re,-0.005483,20.123032,-0.059894,7.224179,0.757347,0.35352,0.071844,23.000663,-0.001669,6.133583,-0.018192,2.202007,0.230858,0.353434,0.071572,7.010651,
EOSS-328,KC0D-15,2022-07-30 07:45:46.660,2022-07-30 07:45:45.000,14774.0,4503.12,1338.0,420.0,ascending,True,/134545h3916.29N/10329.24WO181/019/A=014774 EOSS BALLOON,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-2:/134545h3916.29N/10329.24WO181/019/A=014774 EOSS BALLOON",181.0,22.0,35.4,39.2715,-103.4873333333,0.63,1.02,,,,,,,,-2.778e-05,-5e-05,22.3,6.79733333,high Re,-0.012564,20.195597,-0.058261,7.10965,0.743752,0.295992,0.061441,23.038761,-0.003817,6.155708,-0.017696,2.167099,0.226713,0.296076,0.061218,7.022264,
EOSS-328,KC0D-15,2022-07-30 07:45:49.449,2022-07-30 07:45:49.449,0.0,0.0,,,,False,>134545 Lk=3Diff/12 Itemp=88F bAlt=13854Ft 8.1V,"KC0D-15>APZEOS,EOSS,qAO,W0ARP-1:>134545 Lk=3Diff/12 Itemp=88F bAlt=13854Ft 8.1V",0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EOSS-328,KE0BMV-11,2022-07-30 07:46:18.339,2022-07-30 07:46:03.000,15287.0,4659.48,1512.5,438.0,ascending,True,/134603h3916.22N/10329.25WO175/016/A=015287 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,KC0L-10:/134603h3916.22N/10329.25WO175/016/A=015287 07.9V 111F HDOP00.8 SATS10 EOSS Balloon Beacon",175.0,18.0,29.0,39.2703333333,-103.4875,0.69,1.11,,,,,,,,-1.389e-05,-6.25e-05,25.20833333,7.68375,high Re,0.121181,20.357298,-0.05228,7.047892,0.73155,0.688296,0.237114,23.267361,0.036934,6.205,-0.015875,2.148277,0.222993,0.688342,0.236819,7.091927,
EOSS-328,KE0BMV-11,2022-07-30 07:46:43.403,2022-07-30 07:46:05.000,15339.0,4675.33,1560.0,440.0,ascending,True,/134605h3916.21N/10329.26WO198/015/A=015339 07.9V 117F HDOP00.8 SATS10 EOSS Balloon Beacon,"KE0BMV-11>APOT30,WIDE2-1,qAO,W9CN-9:/134605h3916.21N/10329.26WO198/015/A=015339 07.9V 117F HDOP00.8 SATS10 EOSS Balloon Beacon",198.0,17.0,27.4,39.2701666667,-103.4876666667,0.69,1.12,,,,,,,,-8.333e-05,-8.333e-05,26.0,7.925,high Re,0.395833,20.533633,-0.037825,7.004673,0.723743,0.780389,0.599188,23.291678,0.120625,6.25875,-0.011472,2.135104,0.220612,0.780407,0.598775,7.099338,
