flightid,callsign,receivetime,packettime,altitude_ft,altitude_m,vert_rate_ftmin,elapsed_secs,flight_phase,info,raw,bearing,speed_mph,speed_kph,latitude,longitude,distance_from_launch_mi,distance_from_launch_km,temperature_f,temperature_c,temperature_k,pressure_pa,pressure_atm,airdensity_slugs,airdensity_kgm3,velocity_x_degs,velocity_y_degs,velocity_z_fts,velocity_z_ms,airflow,acceleration_fts2,velocity_mean_fts,acceleration_mean_fts2,velocity_std_fts,acceleration_std_fts2,velocity_norm_fts,acceleration_norm_fts2,velocity_curvefit_fts,acceleration_ms2,velocity_mean_ms,acceleration_mean_ms2,velocity_std_ms,acceleration_std_ms2,velocity_norm_ms,acceleration_norm_ms2,velocity_curvefit_ms,reynolds_transition
EOSS-359,KC0D-1,2024-05-04 07:13:31.995,2024-05-04 07:13:30,7241.0,2207.06,1140.0,119.0,ascending,/131330h3936.62N/10402.78WO292/012/A=007241 203T7845P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131330h3936.62N/10402.78WO292/012/A=007241 203T7845P EOSS BALLOON",292.0,14.0,22.5,39.6103333333,-104.0463333333,0.27,0.43,68.54,20.3,293.45,78450.0,0.77,0.00180707,0.93132505,-8.333e-05,3.333e-05,19.0,5.79133333,high Re,0.022222,14.94697,0.07325,6.495883,0.168201,0.623938,-0.303375,17.898049,0.006778,4.555864,0.022327,1.97992,0.051265,0.624,-0.303306,6.144903,
EOSS-359,AE0SS-3,2024-05-04 07:13:35.227,2024-05-04 07:13:31,7165.0,2183.89,1136.0,120.0,ascending,/131331h3936.61N/10402.78WO297/012/A=007165 0T7841P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131331h3936.61N/10402.78WO297/012/A=007165 0T7841P EOSS BALLOON",297.0,14.0,22.5,39.6101666667,-104.0463333333,0.26,0.42,32.0,0.0,273.15,78410.0,0.77,0.00194038,1.00002924,-8.333e-05,2.778e-05,18.93333333,5.77066667,high Re,-0.002222,15.279167,0.066389,6.29958,0.161183,0.580065,-0.425671,17.710925,-0.000689,4.657097,0.020235,1.920076,0.049127,0.579961,-0.425917,6.077099,
EOSS-359,AE0SS-1,2024-05-04 07:14:04.990,2024-05-04 07:14:00,7802.0,2378.05,1294.0,149.0,ascending,/131400h3936.63N/10402.90WO282/007/A=007802 3T7661P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131400h3936.63N/10402.90WO282/007/A=007802 3T7661P EOSS BALLOON",282.0,8.0,12.9,39.6105,-104.0483333333,0.37,0.59,32.54,0.3,273.45,76610.0,0.76,0.00189375,0.97600037,-7.222e-05,1.111e-05,21.56666667,6.57366667,high Re,0.087778,15.762821,0.068171,6.278425,0.153806,0.924411,0.127479,19.122394,0.026767,4.804526,0.020779,1.913642,0.046878,0.924489,0.127736,6.505246,
EOSS-359,KC0D-1,2024-05-04 07:14:01.889,2024-05-04 07:14:00,7866.0,2397.56,1250.0,149.0,ascending,/131400h3936.63N/10402.91WO281/008/A=007866 200T7660P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131400h3936.63N/10402.91WO281/008/A=007866 200T7660P EOSS BALLOON",281.0,9.0,14.5,39.6105,-104.0485,0.37,0.6,68.0,20.0,293.15,76600.0,0.76,0.00176626,0.91029324,-7.222e-05,5.56e-06,20.83333333,6.35,high Re,-0.024444,16.125,0.061047,6.182463,0.149482,0.761563,-0.571915,19.245564,-0.007456,4.914917,0.018607,1.884393,0.045561,0.761562,-0.572046,6.532964,
EOSS-359,AE0SS-3,2024-05-04 07:14:03.664,2024-05-04 07:14:01,7805.0,2378.96,1280.0,150.0,ascending,/131401h3936.63N/10402.91WO293/005/A=007805 -9T7649P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131401h3936.63N/10402.91WO293/005/A=007805 -9T7649P EOSS BALLOON",293.0,6.0,9.7,39.6105,-104.0485,0.37,0.6,30.38,-0.9,272.25,76490.0,0.75,0.00189912,0.97876678,-7.222e-05,1.111e-05,21.33333333,6.50233333,high Re,0.016667,16.472222,0.057877,6.107462,0.144107,0.79593,-0.285968,19.12824,0.005078,5.020744,0.017641,1.861529,0.043922,0.795899,-0.28603,6.506592,
EOSS-359,KC0D-1,2024-05-04 07:14:31.958,2024-05-04 07:14:30,8491.0,2588.06,1250.0,179.0,ascending,/131430h3936.61N/10402.98WO208/010/A=008491 201T7479P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131430h3936.61N/10402.98WO208/010/A=008491 201T7479P EOSS BALLOON",208.0,12.0,19.3,39.6101666667,-104.0496666667,0.42,0.68,68.18,20.1,293.25,74790.0,0.74,0.00172394,0.88848062,-3.889e-05,-1.111e-05,20.83333333,6.35,high Re,-0.016667,16.744792,0.052907,6.000255,0.140192,0.681395,-0.496277,20.289789,-0.005078,5.103823,0.016126,1.828853,0.042729,0.681398,-0.496244,6.69687,
EOSS-359,AE0SS-1,2024-05-04 07:14:32.429,2024-05-04 07:14:30,8426.0,2568.24,1248.0,179.0,ascending,/131430h3936.61N/10402.97WO203/008/A=008426 -8T7482P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131430h3936.61N/10402.97WO203/008/A=008426 -8T7482P EOSS BALLOON",203.0,9.0,14.5,39.6101666667,-104.0495,0.41,0.67,30.56,-0.8,272.35,74820.0,0.74,0.00185698,0.95704591,-3.889e-05,-1.111e-05,20.8,6.33966667,high Re,-0.001111,16.983333,0.049531,5.892386,0.13611,0.647729,-0.372067,20.193834,-0.000344,5.17652,0.015097,1.795968,0.041485,0.647643,-0.372207,6.687478,
EOSS-359,AE0SS-3,2024-05-04 07:14:36.293,2024-05-04 07:14:31,8426.0,2568.24,1242.0,180.0,ascending,/131431h3936.61N/10402.98WO199/009/A=008426 -21T7468P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/131431h3936.61N/10402.98WO199/009/A=008426 -21T7468P EOSS BALLOON",199.0,10.0,16.1,39.6101666667,-104.0496666667,0.42,0.68,28.22,-2.1,271.05,74680.0,0.74,0.00186239,0.95983669,-3.889e-05,-1.111e-05,20.7,6.30933333,high Re,-0.003333,17.189815,0.046422,5.783188,0.13241,0.606964,-0.375765,20.193834,-0.001011,5.239454,0.014149,1.762685,0.040357,0.60696,-0.375647,6.687478,
EOSS-359,AE0SS-1,2024-05-04 07:15:04.977,2024-05-04 07:15:00,9038.0,2754.78,1224.0,209.0,ascending,/131500h3936.56N/10403.00WO210/004/A=009038 -19T7307P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131500h3936.56N/10403.00WO210/004/A=009038 -19T7307P EOSS BALLOON",210.0,5.0,8.0,39.6093333333,-104.05,0.42,0.68,28.58,-1.9,271.25,73070.0,0.72,0.0018209,0.93845145,-1.667e-05,-2.778e-05,20.4,6.218,high Re,-0.01,17.358772,0.043287,5.668296,0.129143,0.536533,-0.41262,20.993395,-0.003044,5.290956,0.013194,1.72767,0.039362,0.536586,-0.41253,6.725582,
EOSS-359,KC0D-1,2024-05-04 07:15:01.930,2024-05-04 07:15:00,9106.0,2775.51,1230.0,209.0,ascending,/131500h3936.56N/10403.00WO200/003/A=009106 199T7304P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131500h3936.56N/10403.00WO200/003/A=009106 199T7304P EOSS BALLOON",200.0,3.0,4.8,39.6093333333,-104.05,0.42,0.68,67.82,19.9,293.05,73040.0,0.72,0.00168475,0.86828338,-1.111e-05,-2.778e-05,20.5,6.24833333,high Re,0.003333,17.515833,0.041184,5.561647,0.125839,0.536562,-0.300789,21.06873,0.001011,5.338825,0.012553,1.695162,0.038355,0.536532,-0.300926,6.724102,
EOSS-359,AE0SS-3,2024-05-04 07:15:03.696,2024-05-04 07:15:01,9040.0,2755.39,1228.0,210.0,ascending,/131501h3936.56N/10403.00WO204/006/A=009040 -31T7295P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131501h3936.56N/10403.00WO204/006/A=009040 -31T7295P EOSS BALLOON",204.0,7.0,11.3,39.6093333333,-104.05,0.42,0.68,26.42,-3.1,270.05,72950.0,0.72,0.00182598,0.94107354,-1.111e-05,-2.778e-05,20.46666667,6.23833333,high Re,-0.001111,17.656349,0.039069,5.458934,0.122847,0.514811,-0.327074,20.995647,-0.000333,5.381659,0.011909,1.663858,0.037443,0.514872,-0.32695,6.725552,
EOSS-359,AE0SS-1,2024-05-04 07:15:32.509,2024-05-04 07:15:30,9676.0,2949.24,1276.0,239.0,ascending,/131530h3936.52N/10402.98WO157/004/A=009676 -28T7132P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131530h3936.52N/10402.98WO157/004/A=009676 -28T7132P EOSS BALLOON",157.0,5.0,8.0,39.6086666667,-104.0496666667,0.4,0.64,26.96,-2.8,270.35,71320.0,0.7,0.0017832,0.91902518,1.111e-05,-2.222e-05,21.26666667,6.482,high Re,0.026667,17.820455,0.038479,5.382693,0.119767,0.640239,-0.098625,21.606734,0.008122,5.431674,0.011728,1.640619,0.036504,0.640201,-0.098784,6.683466,
EOSS-359,KC0D-1,2024-05-04 07:15:31.963,2024-05-04 07:15:30,9745.0,2970.28,1278.0,239.0,ascending,/131530h3936.53N/10402.98WO160/005/A=009745 199T7128P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131530h3936.53N/10402.98WO160/005/A=009745 199T7128P EOSS BALLOON",160.0,6.0,9.7,39.6088333333,-104.0496666667,0.4,0.65,67.82,19.9,293.05,71280.0,0.7,0.00164415,0.84736089,1.111e-05,-1.667e-05,21.3,6.49233333,high Re,0.001111,17.971739,0.03678,5.308749,0.117152,0.626939,-0.304468,21.661343,0.000344,5.47779,0.011211,1.618084,0.035707,0.627003,-0.304338,6.676059,
EOSS-359,KC0D-1,2024-05-04 07:16:02.004,2024-05-04 07:16:00,10425.0,3177.54,1360.0,269.0,ascending,/131600h3936.52N/10402.94WO072/004/A=010425 197T6942P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131600h3936.52N/10402.94WO072/004/A=010425 197T6942P EOSS BALLOON",72.0,5.0,8.0,39.6086666667,-104.049,0.37,0.59,67.46,19.7,292.85,69420.0,0.69,0.00160234,0.82581322,2.222e-05,-5.56e-06,22.66666667,6.90866667,high Re,0.045556,18.167361,0.037162,5.279764,0.114473,0.852179,0.073327,22.094392,0.013878,5.53741,0.011327,1.609245,0.03489,0.852112,0.073116,6.590616,
EOSS-359,AE0SS-1,2024-05-04 07:16:04.920,2024-05-04 07:16:00,10357.0,3156.81,1362.0,269.0,ascending,/131600h3936.51N/10402.93WO063/006/A=010357 -41T6946P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131600h3936.51N/10402.93WO063/006/A=010357 -41T6946P EOSS BALLOON",63.0,7.0,11.3,39.6085,-104.0488333333,0.36,0.57,24.62,-4.1,269.05,69460.0,0.69,0.00174509,0.89938208,2.778e-05,-5.56e-06,22.7,6.919,high Re,0.001111,18.348667,0.03566,5.247495,0.112199,0.829221,-0.307926,22.059031,0.000344,5.592673,0.010869,1.599412,0.034197,0.829259,-0.307776,6.599633,
EOSS-359,AE0SS-3,2024-05-04 07:16:03.264,2024-05-04 07:16:01,10358.0,3157.12,1318.0,270.0,ascending,/131601h3936.51N/10402.93WO054/005/A=010358 -53T6933P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131601h3936.51N/10402.93WO054/005/A=010358 -53T6933P EOSS BALLOON",54.0,6.0,9.7,39.6085,-104.0488333333,0.36,0.57,22.46,-5.3,267.85,69330.0,0.68,0.00174963,0.90172061,1.944e-05,-1.389e-05,21.96666667,6.6955,high Re,-0.012222,18.487821,0.033744,5.190204,0.110253,0.670271,-0.416914,22.059563,-0.003725,5.63509,0.010285,1.581952,0.033604,0.670317,-0.416915,6.599498,
EOSS-359,AE0SS-1,2024-05-04 07:16:32.432,2024-05-04 07:16:30,11011.0,3356.15,1308.0,299.0,ascending,/131630h3936.56N/10402.87WO020/012/A=011011 -54T6771P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131630h3936.56N/10402.87WO020/012/A=011011 -54T6771P EOSS BALLOON",20.0,14.0,22.5,39.6093333333,-104.0478333333,0.31,0.5,22.28,-5.4,267.75,67710.0,0.67,0.00170938,0.88097946,3.333e-05,2.778e-05,21.8,6.64466667,high Re,-0.005556,18.610494,0.032233,5.129176,0.1083,0.621836,-0.348929,22.336235,-0.001694,5.672481,0.009825,1.563352,0.033009,0.62186,-0.348965,6.515881,
EOSS-359,KC0D-1,2024-05-04 07:16:32.017,2024-05-04 07:16:30,11079.0,3376.88,1308.0,299.0,ascending,/131630h3936.56N/10402.87WO016/011/A=011079 198T6768P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/131630h3936.56N/10402.87WO016/011/A=011079 198T6768P EOSS BALLOON",16.0,13.0,20.9,39.6093333333,-104.0478333333,0.31,0.5,67.64,19.8,292.95,67680.0,0.67,0.00156165,0.80483953,3.889e-05,2.222e-05,21.8,6.64466667,high Re,0.0,18.724405,0.031039,5.069258,0.106378,0.606715,-0.29178,22.357633,0.0,5.707202,0.009461,1.54509,0.032423,0.606738,-0.291799,6.507911,
EOSS-359,KC0D-1,2024-05-04 07:17:01.933,2024-05-04 07:17:00,11737.0,3577.44,1316.0,329.0,ascending,/131700h3936.68N/10402.76WO043/025/A=011737 196T6598P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131700h3936.68N/10402.76WO043/025/A=011737 196T6598P EOSS BALLOON",43.0,29.0,46.7,39.6113333333,-104.046,0.3,0.48,67.28,19.6,292.75,65980.0,0.65,0.00152346,0.78515944,6.111e-05,6.667e-05,21.93333333,6.68533333,high Re,0.004444,18.835057,0.030089,5.013451,0.10451,0.617993,-0.245383,22.504488,0.001356,5.740931,0.009171,1.528081,0.031854,0.618032,-0.245338,6.443409,
EOSS-359,AE0SS-1,2024-05-04 07:17:04.974,2024-05-04 07:17:00,11668.0,3556.41,1314.0,329.0,ascending,/131700h3936.67N/10402.75WO044/024/A=011668 -44T6601P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131700h3936.67N/10402.75WO044/024/A=011668 -44T6601P EOSS BALLOON",44.0,28.0,45.1,39.6111666667,-104.0458333333,0.28,0.46,24.08,-4.4,268.75,66010.0,0.65,0.00166026,0.85566488,6.667e-05,6.111e-05,21.9,6.67533333,high Re,-0.001111,18.937222,0.029013,4.957934,0.10279,0.597583,-0.293064,22.493759,-0.000333,5.772078,0.008844,1.511164,0.031329,0.597722,-0.292923,6.448954,
EOSS-359,AE0SS-3,2024-05-04 07:17:03.252,2024-05-04 07:17:01,11673.0,3557.93,1315.0,330.0,ascending,/131701h3936.68N/10402.75WO043/024/A=011673 -47T6587P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131701h3936.68N/10402.75WO043/024/A=011673 -47T6587P EOSS BALLOON",43.0,28.0,45.1,39.6113333333,-104.0458333333,0.29,0.47,23.54,-4.7,268.45,65870.0,0.65,0.00165859,0.85480431,5e-05,4.722e-05,21.91666667,6.68016667,high Re,0.000278,19.033333,0.028056,4.903885,0.101139,0.587969,-0.274652,22.49457,8.1e-05,5.801371,0.008551,1.49469,0.030826,0.587945,-0.274768,6.448543,
EOSS-359,AE0SS-1,2024-05-04 07:17:32.440,2024-05-04 07:17:30,12287.0,3745.08,1238.0,359.0,ascending,/131730h3936.76N/10402.50WO067/029/A=012287 -33T6440P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131730h3936.76N/10402.50WO067/029/A=012287 -33T6440P EOSS BALLOON",67.0,33.0,53.1,39.6126666667,-104.0416666667,0.31,0.5,26.06,-3.3,269.85,64400.0,0.64,0.00161317,0.8313921,0.00013889,5e-05,20.63333333,6.289,high Re,-0.042778,19.083333,0.025771,4.832427,0.100249,0.32075,-0.683787,22.557311,-0.013039,5.816609,0.007855,1.472909,0.030555,0.32072,-0.683816,6.410802,
EOSS-359,KC0D-1,2024-05-04 07:17:31.920,2024-05-04 07:17:30,12375.0,3771.9,1276.0,359.0,ascending,/131730h3936.77N/10402.50WO066/028/A=012375 196T6438P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131730h3936.77N/10402.50WO066/028/A=012375 196T6438P EOSS BALLOON",66.0,32.0,51.5,39.6128333333,-104.0416666667,0.32,0.52,67.28,19.6,292.75,64380.0,0.64,0.00148652,0.7661195,0.00014444,5e-05,21.26666667,6.482,high Re,0.021111,19.149495,0.025625,4.771482,0.098623,0.443714,-0.04577,22.560945,0.006433,5.836773,0.007811,1.454332,0.030059,0.443659,-0.045843,6.407558,
EOSS-359,AE0SS-3,2024-05-04 07:17:35.813,2024-05-04 07:17:31,12306.0,3750.87,1266.0,360.0,ascending,/131731h3936.77N/10402.48WO060/027/A=012306 -41T6429P EOSS BALLOON,"AE0SS-3>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-10:/131731h3936.77N/10402.48WO060/027/A=012306 -41T6429P EOSS BALLOON",60.0,31.0,49.9,39.6128333333,-104.0413333333,0.33,0.52,24.62,-4.1,269.05,64290.0,0.63,0.0016152,0.83243988,0.00015,5e-05,21.1,6.43133333,high Re,-0.005556,19.206863,0.02468,4.710523,0.097221,0.401895,-0.311003,22.558198,-0.001689,5.85426,0.007523,1.435753,0.029632,0.401931,-0.31088,6.410055,
EOSS-359,AE0SS-1,2024-05-04 07:18:04.925,2024-05-04 07:18:00,12932.0,3941.67,1290.0,389.0,ascending,/131800h3936.83N/10402.21WO080/026/A=012932 -19T6287P EOSS BALLOON,"AE0SS-1>APZEOS,EOSS,WIDE2-1,qAO,N6BA-10:/131800h3936.83N/10402.21WO080/026/A=012932 -19T6287P EOSS BALLOON",80.0,30.0,48.3,39.6138333333,-104.0368333333,0.48,0.78,28.58,-1.9,271.25,62870.0,0.62,0.00156671,0.80745097,0.00016111,3.889e-05,21.5,6.553,high Re,0.013333,19.272381,0.024346,4.656893,0.095757,0.478349,-0.11501,22.558827,0.004056,5.874224,0.007421,1.419404,0.029185,0.478212,-0.115299,6.39969,
EOSS-359,KC0D-1,2024-05-04 07:18:01.913,2024-05-04 07:18:00,13002.0,3963.01,1254.0,389.0,ascending,/131800h3936.83N/10402.21WO080/027/A=013002 194T6286P EOSS BALLOON,"KC0D-1>APZEOS,EOSS,WIDE2-1,qAO,AE0SS-9:/131800h3936.83N/10402.21WO080/027/A=013002 194T6286P EOSS BALLOON",80.0,31.0,49.9,39.6138333333,-104.0368333333,0.48,0.78,66.92,19.4,292.55,62860.0,0.62,0.00145241,0.74854295,0.00016111,3.333e-05,20.9,6.37033333,high Re,-0.02,19.317593,0.023079,4.597893,0.094635,0.344159,-0.455212,22.555878,-0.006089,5.888005,0.007035,1.401421,0.028844,0.344171,-0.454999,6.400216,
